recurringpayment-api,payments-wrapper,1538324
recurringpayment-api,search-sessionapi,2
recurringpayment-api,sites-varnish,944442
recurringpayment-api,users-varnish,499522
recurringpayment-api,vip-frontend,12
recurringpayment-jobs,checkout-api,666842
recurringpayment-jobs,feeds-feeds,12
recurringpayment-jobs,locations-varnish,735018
recurringpayment-jobs,payments-wrapper,2323146
recurringpayment-jobs,sites-varnish,1471222
recurringpayment-jobs,users-read,12
recurringpayment-jobs,users-varnish,705740
recurringpayment-subscriptor,recurringpayment-pool,5720206
search-api,f5-articulo,30
search-api,homes-frontend,26
search-api,search-searchhtml,56
search-api,vip-frontend,26
search-api,payments-wrapper,838
search-api,catalog-api,28268
search-api,categories-read,624284
search-api,locations-varnish,198624
search-api,search-backend,106916226
search-api,sites-varnish,870
search-api,search-sessionapi,4
search-api,auth-access_token_api,205560
search-config_api,categories-read,704232
search-frontend,catalog-api,322
search-frontend,categories-read,20
search-frontend,locations-varnish,84098180
search-frontend,search-config,2790268
search-frontend,sites-varnish,31722
search-frontend,mclics-adsdelivery,88982090
search-frontend,related-searches,94117516
search-frontend,search-api,93093680
search-frontend,f5-articulo,28
search-frontend,homes-frontend,6
search-frontend,search-searchhtml,28
search-frontend,vip-frontend,40
search-frontend,search-sessionapi,6
search-frontend,mlstatic-pool,6
search-jobs,items-api,24392034
search-url_api,locations-varnish,469810
search-url_api,sites-varnish,542314
sell-resell,auth-access_token_api,607668
sell-resell,auth-loginapi,1728390
sell-resell,catalog-categoryAttributes,524
sell-resell,categories-read,75080
sell-resell,items-api,1189500
sell-resell,locations-varnish,42
sell-resell,payments-wrapper,1738
sell-resell,prices-read,606614
sell-resell,promotionpacks-read,3858
sell-resell,sites-varnish,4877284
sell-resell,users-read,841550
sell-resell,users-varnish,817922
sell-resell,users-write,1492
sell-syi,auth-access_token_api,2146
sell-syi,items-api,2888106
sell-syi,sites-varnish,25635436
sell-syi,users-varnish,1922
sell-syi,auth-loginapi,1250128
sell-syi,catalog-api,9704
sell-syi,catalog-categoryAttributes,76442
sell-syi,categories-read,332098
sell-syi,fraud-scoringoff,113106
sell-syi,locations-varnish,79072
sell-syi,payments-wrapper,98750
sell-syi,prices-read,2750892
sell-syi,promotionpacks-read,7364
sell-syi,users-read,1331562
sell-syi,users-write,12656
servicesclassified-frontend,auth-access_token_api,878
servicesclassified-frontend,sites-varnish,4254
servicesclassified-frontend,users-varnish,144
servicesclassified-frontend,auth-loginapi,82680
servicesclassified-frontend,categories-read,3548
servicesclassified-frontend,items-api,6826
servicesclassified-frontend,locations-varnish,18730
servicesclassified-frontend,prices-read,1340
servicesclassified-frontend,users-read,14652
shipping-api,auth-access_token_api,12732
shipping-api,categories-read,1647096
shipping-api,items-api,13744138
shipping-api,locations-varnish,1547066
shipping-api,orders-read,3750862
shipping-api,payments-wrapper,438860
shipping-api,shipping-addresses,2039706
shipping-api,sites-varnish,429466
shipping-api,users-read,7563702
shipping-api,users-varnish,4089656
shipping-api,auth-backoffice,2462
shipping-api,categories-dumper,114
shipping-frontend,auth-access_token_api,110
shipping-frontend,auth-loginapi,754366
shipping-frontend,items-api,26
shipping-frontend,orders-read,12
shipping-frontend,payments-search,208
shipping-frontend,shipping-api,101428
shipping-frontend,sites-varnish,126
shipping-frontend,users-read,126
shipping-frontend,users-varnish,64
shipping-jobs,categories-read,304482
shipping-jobs,items-api,324224
shipping-jobs,locations-varnish,281160
shipping-jobs,orders-read,2243304
shipping-jobs,payments-wrapper,313030
shipping-jobs,shipping-addresses,71982
shipping-jobs,sites-varnish,1533284
shipping-jobs,users-varnish,287666
sitemaps-job,f5-articulo,30
sitemaps-job,homes-frontend,2
sitemaps-job,search-searchhtml,42
sitemaps-job,search-sessionapi,66
sitemaps-job,vip-frontend,34
sitemaps-job,items-api,146924
sitemaps-job,sites-varnish,50362
sites-api,auth-access_token_api,4
sites-api,categories-read,86892
sites-api,locations-varnish,138
social-api,homes-frontend,2
social-api,search-searchhtml,2
social-api,search-sessionapi,4
social-api,auth-access_token_api,57256
social-api,locations-varnish,7880352
social-frontend,auth-access_token_api,762
social-frontend,auth-loginapi,75094
social-frontend,categories-read,59080
social-frontend,items-api,284424
social-frontend,locations-varnish,5308020
social-frontend,sites-varnish,1048
social-frontend,social-api,6058648
social-frontend,users-read,75106
social-frontend,users-varnish,264
streaming-api,users-varnish,726676
traffic-registration,auth-access_token_api,1182
traffic-registration,auth-loginapi,91038
traffic-registration,catalog-categoryAttributes,3732
traffic-registration,email-write,11258
traffic-registration,fraud-scoringoff,248834
traffic-registration,items-api,124794
traffic-registration,locations-varnish,9774268
traffic-registration,questions-api,11866
traffic-registration,sites-varnish,1034
traffic-registration,users-read,372638
traffic-registration,users-varnish,4577232
traffic-registration,users-write,10
users-api,locations-varnish,23725410
users-api,auth-access_token_api,361930
users-api,auth-backoffice,110596
users-api,auth-loginfrontend,4
users-api,f5-articulo,18
users-api,homes-frontend,14
users-api,items-api,127112
users-api,search-searchhtml,36
users-api,search-sessionapi,2
users-api,vip-frontend,32
users-api,sites-varnish,234
vip-categoriesDumper,categories-read,11654238
vip-categoriesDumper,locations-varnish,905808
vip-categoriesDumper,search-urlread,11543806
vip-categoriesDumper,sites-varnish,2244
vip-frontend,auth-loginapi,14928
vip-frontend,categories-read,341716
vip-frontend,items-api,12424848
vip-frontend,locations-varnish,720350
vip-frontend,orders-write,5140
vip-frontend,payments-wrapper,760
vip-frontend,questions-api,205066
vip-frontend,shipping-addresses,4408
vip-frontend,sites-varnish,76590
vip-frontend,users-read,4316
vip-frontend,users-track,40
vip-frontend,users-varnish,49905828
vip-frontend,auth-access_token_api,6332
vip-frontend,search-api,54907030
vip-frontend,f5-articulo,28
vip-frontend,mlstatic-pool,6
vip-frontend,orders-search,3437802
vip-frontend,search-sessionapi,6
vip-frontend,vip-frontend,64
vip-frontend,search-searchhtml,82
vip-frontend,homes-frontend,32
vip-redis_updater,items-api,11304898
vip-redis_updater,locations-varnish,3027468
withdraw-api,auth-access_token_api,30
withdraw-api,auth-backoffice,2
withdraw-frontend,auth-access_token_api,364138
withdraw-frontend,auth-loginapi,28546
withdraw-frontend,locations-varnish,44104
withdraw-frontend,payments-wrapper,5432
withdraw-frontend,sites-varnish,295108
withdraw-frontend,users-read,40744
withdraw-frontend,withdraw-recharge,77070
withdraw-jobs,locations-varnish,24450
withdraw-jobs,payments-wrapper,106284
withdraw-jobs,sites-varnish,42772
withdraw-jobs,users-read,390
withdraw-recharge,locations-varnish,39132
withdraw-recharge,payments-wrapper,223584
withdraw-recharge,sites-varnish,77694
withdraw-recharge,users-read,5504
